case_id,State abv.,Areaname,Family,Housing,Food,Transportation,Healthcare,Other Necessities ,Childcare,Taxes,Total,median_family_income
3657,MA,"Taunton-Mansfield-Norton, MA HUD Metro FMR Area",1p4c,19668,12987.0456,12656.7144,12793.9932,11832.21096,24418.8228,15983.07,110339.8596,89473.51429
3657,MA,"Taunton-Mansfield-Norton, MA HUD Metro FMR Area",2p0c,11952,6752.47776,12114.3612,8121.0798,6777.36984,0,7800,53517.2868,89473.51429
3657,MA,"Taunton-Mansfield-Norton, MA HUD Metro FMR Area",2p1c,15156,8404.13892,12985.9164,10304.44332,8536.76808,12569.3868,10768.90644,78725.5608,89473.51429
3657,MA,"Taunton-Mansfield-Norton, MA HUD Metro FMR Area",2p2c,15156,10643.66016,13628.0268,12487.8072,9348.23436,21630.7188,11828.4294,94722.8784,89473.51429
3657,MA,"Taunton-Mansfield-Norton, MA HUD Metro FMR Area",2p3c,19668,12995.1,14025.9444,14671.17,11835.1296,24418.8228,14786.9064,112401.0708,89473.51429
3657,MA,"Taunton-Mansfield-Norton, MA HUD Metro FMR Area",2p4c,19668,15902.8884,14808.4992,16854.5328,12888.7356,24418.8228,15054.7968,119596.2768,89473.51429
3658,MA,"Easton-Raynham, MA HUD Metro FMR Area",1p0c,14388,3683.16984,9371.68428,4060.53996,6547.89768,0,7641.91044,45693.2016,89473.51429
3658,MA,"Easton-Raynham, MA HUD Metro FMR Area",1p1c,19608,5428.0968,10647.05496,6243.90384,9071.565,12569.3868,11187.97632,74755.98,89473.51429
3658,MA,"Easton-Raynham, MA HUD Metro FMR Area",1p2c,19608,7953.06888,11562.77856,8427.26664,9986.4624,21630.7188,14126.0628,93294.3576,89473.51429
3658,MA,"Easton-Raynham, MA HUD Metro FMR Area",1p3c,25560,10609.7454,12236.4504,10610.63088,13105.7256,24418.8228,19134.2652,115675.6404,89473.51429
3658,MA,"Easton-Raynham, MA HUD Metro FMR Area",1p4c,25560,12987.0456,12656.7144,12793.9932,13967.1156,24418.8228,19405.0008,121788.696,89473.51429
3658,MA,"Easton-Raynham, MA HUD Metro FMR Area",2p0c,14880,6752.47776,12114.3612,8121.0798,7838.2998,0,8812.20336,58518.4224,89473.51429
3658,MA,"Easton-Raynham, MA HUD Metro FMR Area",2p1c,19608,8404.13892,12985.9164,10304.44332,10149.90312,12569.3868,12327.6096,86349.3984,89473.51429
3658,MA,"Easton-Raynham, MA HUD Metro FMR Area",2p2c,19608,10643.66016,13628.0268,12487.8072,10961.3694,21630.7188,13829.2812,102788.8596,89473.51429
3658,MA,"Easton-Raynham, MA HUD Metro FMR Area",2p3c,25560,12995.1,14025.9444,14671.17,13970.0328,24418.8228,17786.538,123427.608,89473.51429
3658,MA,"Easton-Raynham, MA HUD Metro FMR Area",2p4c,25560,15902.8884,14808.4992,16854.5328,15023.64,24418.8228,18318.5628,130886.94,89473.51429
3659,MA,"New Bedford, MA HUD Metro FMR Area",1p0c,9324,3683.16984,9371.68428,4060.53996,4713.01068,0,5929.34364,37081.7496,89473.51429
3659,MA,"New Bedford, MA HUD Metro FMR Area",1p1c,12144,5428.0968,10647.05496,6243.90384,6367.06344,12569.3868,8017.48464,61416.99,89473.51429
3659,MA,"New Bedford, MA HUD Metro FMR Area",1p2c,12144,7953.06888,11562.77856,8427.26664,7281.96096,21630.7188,10139.68728,79139.484,89473.51429
3659,MA,"New Bedford, MA HUD Metro FMR Area",1p3c,15108,10609.7454,12236.4504,10610.63088,9318.55368,24418.8228,13138.758,95440.9572,89473.51429
3659,MA,"New Bedford, MA HUD Metro FMR Area",1p4c,15108,12987.0456,12656.7144,12793.9932,10179.94332,24418.8228,13309.2192,101453.742,89473.51429
3659,MA,"New Bedford, MA HUD Metro FMR Area",2p0c,9816,6752.47776,12114.3612,8121.0798,6003.41304,0,7066.70292,49874.0328,89473.51429
3659,MA,"New Bedford, MA HUD Metro FMR Area",2p1c,12144,8404.13892,12985.9164,10304.44332,7445.40156,12569.3868,9707.50416,73560.7908,89473.51429
3659,MA,"New Bedford, MA HUD Metro FMR Area",2p2c,12144,10643.66016,13628.0268,12487.8072,8256.86796,21630.7188,10751.031,89542.1136,89473.51429
3659,MA,"New Bedford, MA HUD Metro FMR Area",2p3c,15108,12995.1,14025.9444,14671.17,10182.86136,24418.8228,12566.562,103968.4572,89473.51429
3659,MA,"New Bedford, MA HUD Metro FMR Area",2p4c,15108,15902.8884,14808.4992,16854.5328,11236.46772,24418.8228,12778.7112,111107.9184,89473.51429
3660,RI,"Westerly-Hopkinton-New Shoreham, RI HUD Metro FMR Area",1p0c,11124,3984.048,10445.19288,3616.53996,5474.2416,0,6320.73852,40964.76,110523.4482
3660,RI,"Westerly-Hopkinton-New Shoreham, RI HUD Metro FMR Area",1p1c,14112,5871.51852,11871.435,5443.40364,7240.81716,10657.71972,7620.64824,62817.5448,110523.4482
3660,RI,"Westerly-Hopkinton-New Shoreham, RI HUD Metro FMR Area",1p2c,14112,8602.75704,12877.32,7270.2678,8230.45236,18897.1476,9260.15628,79250.1036,110523.4482
3660,RI,"Westerly-Hopkinton-New Shoreham, RI HUD Metro FMR Area",1p3c,19740,11476.45608,13631.6328,9097.13232,11310.95292,21432.3576,13438.164,100126.6992,110523.4482
3660,RI,"Westerly-Hopkinton-New Shoreham, RI HUD Metro FMR Area",1p4c,19740,14047.9584,14127.5184,10923.99612,12242.7096,21432.3576,13418.922,105933.4572,110523.4482
3660,RI,"Westerly-Hopkinton-New Shoreham, RI HUD Metro FMR Area",2p0c,11196,7304.08884,13254.0528,7233.0798,6703.31172,0,6972.375,52662.9084,110523.4482
3660,RI,"Westerly-Hopkinton-New Shoreham, RI HUD Metro FMR Area",2p1c,14112,9090.6738,14212.4448,9059.9436,8407.24368,10657.71972,9015.27324,74555.2968,110523.4482
3660,RI,"Westerly-Hopkinton-New Shoreham, RI HUD Metro FMR Area",2p2c,14112,11513.14236,14933.9916,10886.8074,9284.99928,18897.1476,9601.03128,89229.1176,110523.4482
3660,RI,"Westerly-Hopkinton-New Shoreham, RI HUD Metro FMR Area",2p3c,19740,14056.6716,15407.2104,12713.6724,12245.8668,21432.3576,12305.946,107901.726,110523.4482
3660,RI,"Westerly-Hopkinton-New Shoreham, RI HUD Metro FMR Area",2p4c,19740,17201.9952,16320.1716,14540.5356,13385.5416,21432.3576,12279.0384,114899.6364,110523.4482
3661,RI,"Newport-Middleton-Portsmouth, RI HUD Metro FMR Area",1p0c,12324,3828.42156,10210.93944,3616.53996,5852.65944,0,6603.58956,42436.1484,106276.4957
3661,RI,"Newport-Middleton-Portsmouth, RI HUD Metro FMR Area",1p1c,18024,5642.16324,11118.6306,5443.40364,8575.18428,12537.2676,9414.14868,70754.8008,106276.4957
3661,RI,"Newport-Middleton-Portsmouth, RI HUD Metro FMR Area",1p2c,18024,8266.71168,12104.7264,7270.2678,9526.1616,22229.766,12106.734,89528.3676,106276.4957
3661,RI,"Newport-Middleton-Portsmouth, RI HUD Metro FMR Area",1p3c,25464,11028.15816,12851.022,9097.13232,13222.548,25212.0732,17718.2736,114593.2032,106276.4957
3661,RI,"Newport-Middleton-Portsmouth, RI HUD Metro FMR Area",1p4c,25464,13499.2104,13868.04,10923.99612,14117.9076,25212.0732,17924.8056,121010.04,106276.4957
3661,RI,"Newport-Middleton-Portsmouth, RI HUD Metro FMR Area",2p0c,13884,7018.77324,12638.8008,7233.0798,7573.89912,0,7618.12872,55966.6812,106276.4957
3661,RI,"Newport-Middleton-Portsmouth, RI HUD Metro FMR Area",2p1c,18024,8735.57004,13584.2184,9059.9436,9696.04764,12537.2676,10513.3674,82150.4184,106276.4957
3661,RI,"Newport-Middleton-Portsmouth, RI HUD Metro FMR Area",2p2c,18024,11063.41116,14301.684,10886.8074,10539.51636,22229.766,11723.2266,98768.4144,106276.4957
3661,RI,"Newport-Middleton-Portsmouth, RI HUD Metro FMR Area",2p3c,25464,13507.584,15378.36,12713.6724,14120.9412,25212.0732,16224.8436,122621.472,106276.4957
3661,RI,"Newport-Middleton-Portsmouth, RI HUD Metro FMR Area",2p4c,25464,16530.0456,15657.0912,14540.5356,15216.0996,25212.0732,16263.18,128883.024,106276.4957
3662,UT,"Provo-Orem, UT MSA",1p0c,9312,3144.22956,10605.46728,4200.55404,4513.38312,0,6106.6446,37882.2768,82885.93501
3662,UT,"Provo-Orem, UT MSA",1p1c,11316,4633.83036,11972.85204,6437.13936,5779.2528,6768.969,6428.41404,53336.4552,82885.93501
3662,UT,"Provo-Orem, UT MSA",1p2c,11316,6789.3354,12953.208,8673.72504,6560.27712,15369.2904,8141.9766,69803.8128,82885.93501
3662,UT,"Provo-Orem, UT MSA",1p3c,16200,9057.27396,13682.004,10910.31,9151.70724,18015.5436,11925.98436,88942.8228,82885.93501
3662,UT,"Provo-Orem, UT MSA",1p4c,16200,11086.71528,14146.3728,13146.8964,9887.05368,18015.5436,11930.69532,94413.2748,82885.93501
3662,UT,"Provo-Orem, UT MSA",2p0c,9924,5764.42164,13525.2228,8401.1082,5684.53344,0,6756.58224,50055.8676,82885.93501
3662,UT,"Provo-Orem, UT MSA",2p1c,11316,7174.40256,14459.8056,10637.69388,6699.80196,6768.969,7924.87872,64981.5528,82885.93501
3662,UT,"Provo-Orem, UT MSA",2p2c,11316,9086.22588,15155.9724,12874.2792,7392.531,15369.2904,9186.18756,80380.488,82885.93501
3662,UT,"Provo-Orem, UT MSA",2p3c,16200,11093.592,15597.5112,15110.8632,9889.54464,18015.5436,11365.91376,97272.9672,82885.93501
3662,UT,"Provo-Orem, UT MSA",2p4c,16200,13575.8976,15830.8872,17347.4496,10788.98148,18015.5436,11289.97632,103048.734,82885.93501
3663,CO,"Pueblo, CO MSA",1p0c,7572,3112.53768,10177.70364,4280.37996,3871.42968,0,5162.19144,34176.2436,61752.29155
3663,CO,"Pueblo, CO MSA",1p1c,10032,4587.1242,10929.38604,6424.87788,5297.08524,9734.40312,6038.45688,53043.3336,61752.29155
3663,CO,"Pueblo, CO MSA",1p2c,10032,6720.90384,12326.1828,8569.377,6070.2378,15702.3252,6721.55856,66142.5816,61752.29155
3663,CO,"Pueblo, CO MSA",1p3c,13416,8965.9812,13016.2764,10713.87456,8109.87456,17538.6096,8803.91376,80564.5308,61752.29155
3663,CO,"Pueblo, CO MSA",1p4c,13416,10974.96756,13450.7904,12858.3732,8837.80884,17538.6096,8604.76536,85681.3128,61752.29155
3663,CO,"Pueblo, CO MSA",2p0c,7608,5706.31932,12494.9952,8560.76004,4824.30288,0,5628.60936,44822.988,61752.29155
3663,CO,"Pueblo, CO MSA",2p1c,10032,7102.0884,13945.6788,10705.25832,6208.35576,9734.40312,7732.5198,65460.3048,61752.29155
3663,CO,"Pueblo, CO MSA",2p2c,10032,8994.64164,14607.7956,12849.756,6894.10248,15702.3252,8058.09372,77138.7132,61752.29155
3663,CO,"Pueblo, CO MSA",2p3c,13416,10981.77468,15022.4928,14994.2544,8840.2764,17538.6096,9052.719,89846.1264,61752.29155
3663,CO,"Pueblo, CO MSA",2p4c,13416,13439.0616,15234.606,17138.754,9730.64796,17538.6096,8575.6794,95073.3576,61752.29155
3664,FL,"Punta Gorda, FL MSA",1p0c,9588,3506.7924,10102.48752,4645.47984,4744.75968,0,4960.90608,37548.4248,64146.84988
3664,FL,"Punta Gorda, FL MSA",1p1c,12804,5168.15952,10913.23092,7024.97388,6512.02224,7251.05352,5117.09364,54790.5348,64146.84988
3664,FL,"Punta Gorda, FL MSA",1p2c,12804,7572.21828,11756.43096,9404.46756,7383.10764,12182.4168,4960.578,66063.2172,64146.84988
3664,FL,"Punta Gorda, FL MSA",1p3c,18072,10101.67308,12882.8088,11783.96196,10208.43312,13699.7592,7258.28904,84006.9252,64146.84988
3664,FL,"Punta Gorda, FL MSA",1p4c,18072,12365.1312,13241.478,14163.4572,11028.57348,13699.7592,6969.98436,89540.3844,64146.84988
3664,FL,"Punta Gorda, FL MSA",2p0c,10392,6429.12012,12274.1208,9290.95968,6094.95516,0,5775.297,50256.4512,64146.84988
3664,FL,"Punta Gorda, FL MSA",2p1c,12804,8001.687,13070.2716,11670.45408,7538.721,7251.05352,6464.92164,66801.1116,64146.84988
3664,FL,"Punta Gorda, FL MSA",2p2c,12804,10133.96412,14244.948,14049.948,8311.32936,12182.4168,6180.40644,77907.012,64146.84988
3664,FL,"Punta Gorda, FL MSA",2p3c,18072,12372.8004,14583.0312,16429.4412,11031.3516,13699.7592,7234.76592,93423.1464,64146.84988
3664,FL,"Punta Gorda, FL MSA",2p4c,18072,15141.3408,14718.7176,18808.9356,12034.5024,13699.7592,6673.60908,99148.8636,64146.84988
3665,WI,"Racine, WI MSA",1p0c,7176,3008.78664,9554.78388,5425.34988,3690.35004,0,5022.10548,33877.3764,79186.77097
3665,WI,"Racine, WI MSA",1p1c,10884,4434.22008,10397.78172,8314.12788,5550.39516,10724.1204,7378.93356,57683.5776,79186.77097
3665,WI,"Racine, WI MSA",1p2c,10884,6496.87356,11790.39408,11202.90672,6297.77568,17002.1796,8775.53544,72449.6664,79186.77097
3665,WI,"Racine, WI MSA",1p3c,14340,8667.1164,12491.928,14091.6852,8336.3862,18933.8904,11839.20336,88700.2092,79186.77097
3665,WI,"Racine, WI MSA",1p4c,14340,10609.13604,12943.9644,16980.4632,9040.05612,18933.8904,12115.1796,94962.6912,79186.77097
3665,WI,"Racine, WI MSA",2p0c,8256,5516.109,11744.78472,10850.69976,4990.17852,0,5738.71476,47096.4876,79186.77097
3665,WI,"Racine, WI MSA",2p1c,10884,6865.35276,13173.2328,13739.478,6431.29104,10724.1204,8694.92208,70512.3984,79186.77097
3665,WI,"Racine, WI MSA",2p2c,10884,8694.82032,13844.1996,16628.256,7094.17896,17002.1796,9372.66432,83520.2988,79186.77097
3665,WI,"Racine, WI MSA",2p3c,14340,10615.71612,14274.7632,19517.0364,9042.44016,18933.8904,11144.4456,97868.2908,79186.77097
3665,WI,"Racine, WI MSA",2p4c,14340,12991.0908,14506.7112,22405.8132,9903.13188,18933.8904,11312.4456,104393.0856,79186.77097
3666,NC,"Raleigh, NC MSA",1p0c,12156,3426.36624,10628.283,4513.47984,5646.10584,0,7254.82032,43625.0568,96780.1489
3666,NC,"Raleigh, NC MSA",1p1c,14400,5049.6306,11588.57004,6827.38692,7047.36768,10047.46068,8542.79292,63503.2092,96780.1489
3666,NC,"Raleigh, NC MSA",1p2c,14400,7398.55296,12579.858,9141.29448,7898.4756,16048.7328,10050.78144,77517.6972,96780.1489
3666,NC,"Raleigh, NC MSA",1p3c,18108,9869.99628,13323.4104,11455.2012,10137.53172,17895.2796,13174.2264,93963.6444,96780.1489
3666,NC,"Raleigh, NC MSA",1p4c,18108,12081.5436,14355.8964,13769.1096,10938.8628,17895.2796,13614.6168,100763.3088,96780.1489
3666,NC,"Raleigh, NC MSA",2p0c,12636,6281.67192,12984.8808,9026.95968,6854.6184,0,8140.656,55924.7868,96780.1489
3666,NC,"Raleigh, NC MSA",2p1c,14400,7818.1728,13931.172,11340.86724,8050.52052,10047.46068,10216.44504,75804.6384,96780.1489
3666,NC,"Raleigh, NC MSA",2p2c,14400,9901.54692,14643.522,13654.7736,8805.40872,16048.7328,10731.2424,88185.228,96780.1489
3666,NC,"Raleigh, NC MSA",2p3c,18108,12089.0364,15728.5644,15968.6808,10941.5772,17895.2796,12769.8984,103501.0428,96780.1489
3666,NC,"Raleigh, NC MSA",2p4c,18108,14794.0824,15993.204,18282.5892,11921.72244,17895.2796,12888.8508,109883.73,96780.1489
3667,SD,"Rapid City, SD HUD Metro FMR Area",1p0c,6924,3340.7904,9634.26048,7945.34988,3719.3382,0,4756.91784,36320.6568,74984.99879
3667,SD,"Rapid City, SD HUD Metro FMR Area",1p1c,10500,4923.51312,10472.16576,12086.2416,5588.547,7200.47976,5344.10928,56115.0588,74984.99879
3667,SD,"Rapid City, SD HUD Metro FMR Area",1p2c,10500,7213.76952,11845.24296,16227.132,6418.39752,14896.1196,6558.69504,73659.3576,74984.99879
3667,SD,"Rapid City, SD HUD Metro FMR Area",1p3c,14844,9623.48652,12518.6952,20368.0224,8865.53544,17264.0088,9601.125,93084.8736,74984.99879
3667,SD,"Rapid City, SD HUD Metro FMR Area",1p4c,14844,11779.7988,12934.14,24508.9128,9646.85232,17264.0088,10020.71856,100998.4332,74984.99879
3667,SD,"Rapid City, SD HUD Metro FMR Area",2p0c,7968,6124.78272,11765.92452,15890.7,5106.37092,0,6254.21124,53109.99,74984.99879
3667,SD,"Rapid City, SD HUD Metro FMR Area",2p1c,10500,7622.90844,13173.8676,20031.5904,6566.6448,7200.47976,7443.13692,72538.6284,74984.99879
3667,SD,"Rapid City, SD HUD Metro FMR Area",2p2c,10500,9654.24972,13818.4392,24172.482,7302.67896,14896.1196,7983.10176,88327.0728,74984.99879
3667,SD,"Rapid City, SD HUD Metro FMR Area",2p3c,14844,11787.10476,14213.9064,28313.3736,9649.5,17264.0088,9855.81228,105927.7032,74984.99879
3667,SD,"Rapid City, SD HUD Metro FMR Area",2p4c,14844,14424.5916,14411.3784,32454.264,10605.16476,17264.0088,9794.24196,113797.6524,74984.99879
3668,SD,"Custer County, SD HUD Metro FMR Area",1p0c,7368,3361.54068,11940.06444,7945.34988,3887.736,0,5342.05476,39844.746,71677.5921
3668,SD,"Custer County, SD HUD Metro FMR Area",1p1c,11172,4954.09428,12759.0732,12086.2416,5843.12004,7067.1504,5985.04692,59866.728,71677.5921
3668,SD,"Custer County, SD HUD Metro FMR Area",1p2c,11172,7258.5762,14136.0948,16227.132,6678.12456,14620.2924,7386.50028,77478.7212,71677.5921
3668,SD,"Custer County, SD HUD Metro FMR Area",1p3c,13896,9683.25948,14687.1768,20368.0224,8543.69532,16944.336,9829.15644,93951.6444,71677.5921
3668,SD,"Custer County, SD HUD Metro FMR Area",1p4c,13896,11852.96484,14975.8896,24508.9128,9329.86524,16944.336,10212.35964,101720.3316,71677.5921
3668,SD,"Custer County, SD HUD Metro FMR Area",2p0c,8472,6162.82476,13751.4252,15890.7,5302.77432,0,6802.73076,56382.4572,71677.5921
3668,SD,"Custer County, SD HUD Metro FMR Area",2p1c,11172,7670.25588,15142.788,20031.5904,6827.29248,7067.1504,8019.01536,75930.0936,71677.5921
3668,SD,"Custer County, SD HUD Metro FMR Area",2p2c,11172,9714.21384,15660.8124,24172.482,7567.89912,14620.2924,8515.01592,91422.7152,71677.5921
3668,SD,"Custer County, SD HUD Metro FMR Area",2p3c,13896,11860.31616,15925.8852,28313.3736,9332.529,16944.336,9910.6326,106183.0668,71677.5921
3668,SD,"Custer County, SD HUD Metro FMR Area",2p4c,13896,14514.186,15986.76,32454.264,10294.1316,16944.336,9818.35176,113908.0308,71677.5921
3669,SD,"Meade County, SD HUD Metro FMR Area",1p0c,6792,3164.41296,10754.6016,7945.34988,3607.60104,0,4896.46104,37160.4252,75748.95737
3669,SD,"Meade County, SD HUD Metro FMR Area",1p1c,10296,4663.5762,11502.93456,12086.2416,5420.4444,7166.26536,5419.40628,56554.8696,75748.95737
3669,SD,"Meade County, SD HUD Metro FMR Area",1p2c,10296,6832.9182,12775.818,16227.132,6206.48292,14825.3376,6575.92968,73739.6196,75748.95737
3669,SD,"Meade County, SD HUD Metro FMR Area",1p3c,14232,9115.41432,13289.166,20368.0224,8459.68944,17181.9768,9310.88304,91957.1544,75748.95737
3669,SD,"Meade County, SD HUD Metro FMR Area",1p4c,14232,11157.8826,13542.492,24508.9128,9199.7556,17181.9768,9602.94504,99425.9652,75748.95737
3669,SD,"Meade County, SD HUD Metro FMR Area",2p0c,7812,5801.42436,12644.802,15890.7,4932.6804,0,6299.74224,53381.3496,75748.95737
3669,SD,"Meade County, SD HUD Metro FMR Area",2p1c,10296,7220.45724,13940.8188,20031.5904,6346.90356,7166.26536,7423.98852,72426.024,75748.95737
3669,SD,"Meade County, SD HUD Metro FMR Area",2p2c,10296,9144.55296,14422.2936,24172.482,7044.07908,14825.3376,7891.78128,87796.5288,75748.95737
3669,SD,"Meade County, SD HUD Metro FMR Area",2p3c,14232,11164.80396,14652.8448,28313.3736,9202.2642,17181.9768,9495.27324,104242.5348,75748.95737
3669,SD,"Meade County, SD HUD Metro FMR Area",2p4c,14232,13663.044,14680.9752,32454.264,10107.47388,17181.9768,9325.75776,111645.492,75748.95737
3670,PA,"Reading, PA MSA",1p0c,7536,3299.28996,9704.98392,5404.53996,3926.0526,0,5399.12508,35269.992,79812.10803
3670,PA,"Reading, PA MSA",1p1c,11424,4862.3514,11096.92236,8119.80756,5901.18708,9653.86152,7153.125,58211.256,79812.10803
3670,PA,"Reading, PA MSA",1p2c,11424,7124.15772,12093.6216,10835.07564,6720.72876,18368.7756,8920.91376,75487.272,79812.10803
3670,PA,"Reading, PA MSA",1p3c,14208,9503.94072,12838.5372,13550.3424,8591.77152,21050.2872,11446.83624,91189.7112,79812.10803
3670,PA,"Reading, PA MSA",1p4c,14208,11633.46612,13324.5972,16265.61,9363.38232,21050.2872,11574.2424,97419.5856,79812.10803
3670,PA,"Reading, PA MSA",2p0c,8892,6048.69876,12448.7196,10809.0798,5413.6044,0,7065.30468,50677.4064,79812.10803
3670,PA,"Reading, PA MSA",2p1c,11424,7528.21368,13396.8228,13524.3492,6867.13404,9653.86152,9017.83956,71412.2232,79812.10803
3670,PA,"Reading, PA MSA",2p2c,11424,9534.32148,14107.7328,16239.6156,7594.02684,18368.7756,10016.06256,87284.5368,79812.10803
3670,PA,"Reading, PA MSA",2p3c,14208,11640.68184,14570.1216,18954.882,9365.99712,21050.2872,11418.87528,101208.8436,79812.10803
3670,PA,"Reading, PA MSA",2p4c,14208,14245.4028,14828.9688,21670.1508,10309.79004,21050.2872,11351.67192,107664.27,79812.10803
3671,CA,"Redding, CA MSA",1p0c,9648,3361.54068,11472.2058,6260.38032,4713.86976,0,6404.30052,41860.2984,68399.96336
3671,CA,"Redding, CA MSA",1p1c,14616,4954.09428,12190.2564,9388.68168,7091.01708,8512.83324,6954.80496,63707.6892,68399.96336
3671,CA,"Redding, CA MSA",1p2c,14616,7258.5762,13632.702,12516.9828,7926.02196,13043.88,7754.57004,76748.73,68399.96336
3671,CA,"Redding, CA MSA",1p3c,20916,9683.25948,14314.5624,15645.2832,11087.31816,14438.0484,13403.4216,99487.8984,68399.96336
3671,CA,"Redding, CA MSA",1p4c,20916,11852.96484,14721.0144,18773.586,11873.48808,14438.0484,13828.4844,106403.5896,68399.96336
3671,CA,"Redding, CA MSA",2p0c,11088,6162.82476,13616.4096,12520.7604,6250.65384,0,7335.42192,56974.0728,68399.96336
3671,CA,"Redding, CA MSA",2p1c,14616,7670.25588,15089.7168,15649.0608,8075.18916,8512.83324,9266.81256,78879.8676,68399.96336
3671,CA,"Redding, CA MSA",2p2c,14616,9714.21384,15731.8896,18777.3636,8815.79592,13043.88,9276.86724,89976.012,68399.96336
3671,CA,"Redding, CA MSA",2p3c,20916,11860.31616,16110.7752,21905.6628,11876.15184,14438.0484,12696.7032,109803.6564,68399.96336
3671,CA,"Redding, CA MSA",2p4c,20916,14514.186,16276.4028,25033.9656,12837.7548,14438.0484,12881.1876,116897.5428,68399.96336
3672,NV,"Reno, NV MSA",1p0c,9636,3548.02368,10091.46456,4780.79292,4777.092,0,5009.87112,37843.2456,81374.69837
3672,NV,"Reno, NV MSA",1p1c,14604,5228.92488,11296.12212,7173.93168,7186.251,10035.54492,6322.25028,61847.0268,81374.69837
3672,NV,"Reno, NV MSA",1p2c,14604,7661.24856,12215.3448,9567.07032,8067.57792,17794.8996,7335.56256,77245.7052,81374.69837
3672,NV,"Reno, NV MSA",1p3c,20904,10220.44332,12885.3828,11960.20824,11277.61308,20182.3932,11007.25776,98437.3008,81374.69837
3672,NV,"Reno, NV MSA",1p4c,20904,12510.5136,13287.3936,14353.3476,12107.3964,20182.3932,10875.219,104220.27,81374.69837
3672,NV,"Reno, NV MSA",2p0c,11568,6504.7104,12883.98,9561.58596,6548.4558,0,6296.74584,53363.478,81374.69837
3672,NV,"Reno, NV MSA",2p1c,14604,8095.76664,13757.178,11954.7246,8225.0208,10035.54492,7765.86696,74438.1036,81374.69837
3672,NV,"Reno, NV MSA",2p2c,14604,10253.1138,14394.0648,14347.8636,9006.7134,17794.8996,7994.87472,88395.5268,81374.69837
3672,NV,"Reno, NV MSA",2p3c,20904,12518.2752,14772.6348,16741.0008,12110.208,20182.3932,10172.844,107401.3596,81374.69837
3672,NV,"Reno, NV MSA",2p4c,20904,15319.3656,14939.3808,19134.1404,13125.1536,20182.3932,9682.84356,113287.2768,81374.69837
3673,VA,"Richmond, VA MSA",1p0c,11916,3350.51004,9886.59744,4993.47984,5531.65908,0,7250.71872,42928.9656,88258.59981
3673,VA,"Richmond, VA MSA",1p1c,13956,4937.83776,11161.22676,7545.88476,6845.98248,9975.97776,8829.50388,63252.4164,88258.59981
3673,VA,"Richmond, VA MSA",1p2c,13956,7234.75704,12055.2792,10098.28932,7678.24728,16730.544,10499.25804,78252.3756,88258.59981
3673,VA,"Richmond, VA MSA",1p3c,18456,9651.48492,12704.7096,12650.6952,10184.45064,18808.8732,14181.2112,96637.4244,88258.59981
3673,VA,"Richmond, VA MSA",1p4c,18456,11814.07032,13617.48,15203.1,10968.04032,18808.8732,14679.024,103546.5936,88258.59981
3673,VA,"Richmond, VA MSA",2p0c,12240,6142.60212,12623.8224,9986.95968,6660.74196,0,8364.46512,56018.5896,88258.59981
3673,VA,"Richmond, VA MSA",2p1c,13956,7645.08696,13474.8132,12539.364,7826.92608,9975.97776,10395.82392,75813.99,88258.59981
3673,VA,"Richmond, VA MSA",2p2c,13956,9682.33668,14093.4708,15091.77,8565.10104,16730.544,11030.2734,89149.494,88258.59981
3673,VA,"Richmond, VA MSA",2p3c,18456,11821.39752,15061.02,17644.1748,10970.69532,18808.8732,13666.242,106428.3984,88258.59981
3673,VA,"Richmond, VA MSA",2p4c,18456,14466.558,15234.6768,20196.5784,11929.14036,18808.8732,13762.3824,112854.2112,88258.59981
3674,CA,"Riverside-San Bernardino-Ontario, CA MSA",1p0c,11460,3243.58152,10832.58396,4460.37996,5327.68764,0,6369.6174,41693.85,75735.8104
3674,CA,"Riverside-San Bernardino-Ontario, CA MSA",1p1c,16680,4780.251,11652.0894,6694.31544,7775.89524,8928.04692,6894.34356,63404.9412,75735.8104
3674,CA,"Riverside-San Bernardino-Ontario, CA MSA",1p2c,16680,7003.86624,13260.4296,8928.25044,8581.59888,13680.0948,7448.42208,75582.6624,75735.8104
3674,CA,"Riverside-San Bernardino-Ontario, CA MSA",1p3c,23004,9343.46628,14148.9024,11162.18484,11720.76192,15142.2636,12585.5088,97107.0876,75735.8104
3674,CA,"Riverside-San Bernardino-Ontario, CA MSA",1p4c,23004,11437.03488,14765.7636,13396.1196,12479.3448,15142.2636,12574.3896,102798.9144,75735.8104
3674,CA,"Riverside-San Bernardino-Ontario, CA MSA",2p0c,13272,5946.56616,13041.024,8920.76004,6963.64452,0,6975.91404,55119.9084,75735.8104
3674,CA,"Riverside-San Bernardino-Ontario, CA MSA",2p1c,16680,7401.10032,14685.1884,11154.69504,8725.53228,8928.04692,8719.60908,76294.1724,75735.8104
3674,CA,"Riverside-San Bernardino-Ontario, CA MSA",2p2c,16680,9373.33452,15538.3152,13388.6304,9440.15112,13680.0948,8319.67164,86420.1972,75735.8104
3674,CA,"Riverside-San Bernardino-Ontario, CA MSA",2p3c,23004,11444.12916,16130.7828,15622.5648,12481.9164,15142.2636,11384.01564,105209.6724,75735.8104
3674,CA,"Riverside-San Bernardino-Ontario, CA MSA",2p4c,23004,14004.87,16511.7036,17856.5004,13409.7732,15142.2636,10902.62472,110831.742,75735.8104
